iso_code,vaccine,year,coverage
LSO,RotaC,2018,0.7
LSO,RotaC,2019,0.87
LSO,RotaC,2020,0.88
LSO,RotaC,2021,0.89
LSO,RotaC,2022,0.9
LSO,RotaC,2023,0.91
LSO,RotaC,2024,0.92
LSO,RotaC,2025,0.93
LSO,RotaC,2026,0.94
LSO,RotaC,2027,0.95
LSO,RotaC,2028,0.95
LSO,RotaC,2029,0.95
LSO,RotaC,2030,0.95
LSO,RotaC,2031,0.95
LSO,RotaC,2032,0.95
LSO,RotaC,2033,0.95
LSO,RotaC,2034,0.95
LSO,RotaC,2035,0.95
LSO,RotaC,2036,0.95
LSO,RotaC,2037,0.95
LSO,RotaC,2038,0.95
LSO,RotaC,2039,0.95
LSO,RotaC,2040,0.95
LSO,RotaC,2041,0.95
LSO,RotaC,2042,0.95
LSO,RotaC,2043,0.95
LSO,RotaC,2044,0.95
LSO,RotaC,2045,0.95
LSO,RotaC,2046,0.95
LSO,RotaC,2047,0.95
LSO,RotaC,2048,0.95
LSO,RotaC,2049,0.95
LSO,RotaC,2050,0.95
LSO,RotaC,1980,0.56
LSO,RotaC,1981,0.56
LSO,RotaC,1982,0.61
LSO,RotaC,1983,0.66
LSO,RotaC,1984,0.74
LSO,RotaC,1985,0.82
LSO,RotaC,1986,0.81
LSO,RotaC,1987,0.79
LSO,RotaC,1988,0.8
LSO,RotaC,1989,0.81
LSO,RotaC,1990,0.82
LSO,RotaC,1991,0.84
LSO,RotaC,1992,0.85
LSO,RotaC,1993,0.86
LSO,RotaC,1994,0.87
LSO,RotaC,1995,0.88
LSO,RotaC,1996,0.87
LSO,RotaC,1997,0.87
LSO,RotaC,1998,0.88
LSO,RotaC,1999,0.88
LSO,RotaC,2000,0.83
LSO,RotaC,2001,0.78
LSO,RotaC,2002,0.84
LSO,RotaC,2003,0.9
LSO,RotaC,2004,0.9
LSO,RotaC,2005,0.89
LSO,RotaC,2006,0.89
LSO,RotaC,2007,0.88
LSO,RotaC,2008,0.88
LSO,RotaC,2009,0.91
LSO,RotaC,2010,0.93
LSO,RotaC,2011,0.96
LSO,RotaC,2012,0.95
LSO,RotaC,2013,0.93
LSO,RotaC,2014,0.88
LSO,RotaC,2015,0.83
LSO,RotaC,2016,0.87
LSO,RotaC,2017,0.87
MDA,RotaC,2012,0.21
MDA,RotaC,2014,0.62
MDA,RotaC,2015,0.62
MDA,RotaC,2013,0.65
MDA,RotaC,2017,0.66
MDA,RotaC,2019,0.66
MDA,RotaC,2018,0.67
MDA,RotaC,2020,0.67
MDA,RotaC,2021,0.68
MDA,RotaC,2022,0.69
MDA,RotaC,2016,0.7
MDA,RotaC,2023,0.7
MDA,RotaC,2024,0.71
MDA,RotaC,2025,0.72
MDA,RotaC,2026,0.73
MDA,RotaC,2027,0.74
MDA,RotaC,2028,0.75
MDA,RotaC,2029,0.76
MDA,RotaC,2030,0.77
MDA,RotaC,2031,0.78
MDA,RotaC,2032,0.79
MDA,RotaC,2033,0.8
MDA,RotaC,2034,0.81
MDA,RotaC,2035,0.82
MDA,RotaC,2036,0.83
MDA,RotaC,2037,0.84
MDA,RotaC,2038,0.85
MDA,RotaC,2039,0.86
MDA,RotaC,2040,0.87
MDA,RotaC,2041,0.88
MDA,RotaC,2042,0.89
MDA,RotaC,2043,0.9
MDA,RotaC,2044,0.91
MDA,RotaC,2045,0.92
MDA,RotaC,2046,0.93
MDA,RotaC,2047,0.94
MDA,RotaC,2048,0.95
MDA,RotaC,2049,0.95
MDA,RotaC,2050,0.95
MDA,RotaC,1980,null
MDA,RotaC,1981,null
MDA,RotaC,1982,null
MDA,RotaC,1983,null
MDA,RotaC,1984,null
MDA,RotaC,1985,null
MDA,RotaC,1986,null
MDA,RotaC,1987,null
MDA,RotaC,1988,null
MDA,RotaC,1989,null
MDA,RotaC,1990,null
MDA,RotaC,1991,null
MDA,RotaC,1992,0.84
MDA,RotaC,1993,0.7
MDA,RotaC,1994,0.86
MDA,RotaC,1995,0.96
MDA,RotaC,1996,0.97
MDA,RotaC,1997,0.97
MDA,RotaC,1998,0.97
MDA,RotaC,1999,0.97
MDA,RotaC,2000,0.95
MDA,RotaC,2001,0.97
MDA,RotaC,2002,0.97
MDA,RotaC,2003,0.98
MDA,RotaC,2004,0.98
MDA,RotaC,2005,0.98
MDA,RotaC,2006,0.97
MDA,RotaC,2007,0.92
MDA,RotaC,2008,0.9
MDA,RotaC,2009,0.85
MDA,RotaC,2010,0.9
MDA,RotaC,2011,0.93
MDG,RotaC,2014,0.5
MDG,RotaC,2015,0.69
MDG,RotaC,2017,0.74
MDG,RotaC,2018,0.75
MDG,RotaC,2016,0.77
MDG,RotaC,2019,0.79
MDG,RotaC,2020,0.8
MDG,RotaC,2021,0.81
MDG,RotaC,2022,0.82
MDG,RotaC,2023,0.83
MDG,RotaC,2024,0.84
MDG,RotaC,2025,0.85
MDG,RotaC,2026,0.86
MDG,RotaC,2027,0.87
MDG,RotaC,2028,0.88
MDG,RotaC,2029,0.89
MDG,RotaC,2030,0.9
MDG,RotaC,2031,0.91
MDG,RotaC,2032,0.92
MDG,RotaC,2033,0.93
MDG,RotaC,2034,0.94
MDG,RotaC,2035,0.95
MDG,RotaC,2036,0.95
MDG,RotaC,2037,0.95
MDG,RotaC,2038,0.95
MDG,RotaC,2039,0.95
MDG,RotaC,2040,0.95
MDG,RotaC,2041,0.95
MDG,RotaC,2042,0.95
MDG,RotaC,2043,0.95
MDG,RotaC,2044,0.95
MDG,RotaC,2045,0.95
MDG,RotaC,2046,0.95
MDG,RotaC,2047,0.95
MDG,RotaC,2048,0.95
MDG,RotaC,2049,0.95
MDG,RotaC,2050,0.95
MDG,RotaC,1980,null
MDG,RotaC,1981,null
MDG,RotaC,1982,0.15
MDG,RotaC,1983,0.23
MDG,RotaC,1984,0.19
MDG,RotaC,1985,0.23
MDG,RotaC,1986,0.3
MDG,RotaC,1987,0.35
MDG,RotaC,1988,0.42
MDG,RotaC,1989,0.45
MDG,RotaC,1990,0.46
MDG,RotaC,1991,0.53
MDG,RotaC,1992,0.65
MDG,RotaC,1993,0.66
MDG,RotaC,1994,0.66
MDG,RotaC,1995,0.57
MDG,RotaC,1996,0.49
MDG,RotaC,1997,0.49
MDG,RotaC,1998,0.52
MDG,RotaC,1999,0.55
MDG,RotaC,2000,0.57
MDG,RotaC,2001,0.6
MDG,RotaC,2002,0.62
MDG,RotaC,2003,0.66
MDG,RotaC,2004,0.78
MDG,RotaC,2005,0.85
MDG,RotaC,2006,0.85
MDG,RotaC,2007,0.84
MDG,RotaC,2008,0.77
MDG,RotaC,2009,0.77
MDG,RotaC,2010,0.7
MDG,RotaC,2011,0.73
MDG,RotaC,2012,0.7
MDG,RotaC,2013,0.74
MLI,RotaC,2014,0.23
MLI,RotaC,2015,0.35
MLI,RotaC,2016,0.62
MLI,RotaC,2017,0.63
MLI,RotaC,2018,0.63
MLI,RotaC,2019,0.63
MLI,RotaC,2020,0.64
MLI,RotaC,2021,0.65
MLI,RotaC,2022,0.66
MLI,RotaC,2023,0.67
MLI,RotaC,2024,0.68
MLI,RotaC,2025,0.69
MLI,RotaC,2026,0.7
MLI,RotaC,2027,0.71
MLI,RotaC,2028,0.72
MLI,RotaC,2029,0.73
MLI,RotaC,2030,0.74
MLI,RotaC,2031,0.75
MLI,RotaC,2032,0.76
MLI,RotaC,2033,0.77
MLI,RotaC,2034,0.78
MLI,RotaC,2035,0.79
MLI,RotaC,2036,0.8
MLI,RotaC,2037,0.81
MLI,RotaC,2038,0.82
MLI,RotaC,2039,0.83
MLI,RotaC,2040,0.84
MLI,RotaC,2041,0.85
MLI,RotaC,2042,0.86
MLI,RotaC,2043,0.87
MLI,RotaC,2044,0.88
MLI,RotaC,2045,0.89
MLI,RotaC,2046,0.9
MLI,RotaC,2047,0.91
MLI,RotaC,2048,0.92
MLI,RotaC,2049,0.93
MLI,RotaC,2050,0.94
MLI,RotaC,1980,null
MLI,RotaC,1981,null
MLI,RotaC,1982,null
MLI,RotaC,1983,null
MLI,RotaC,1984,null
MLI,RotaC,1985,0.08
MLI,RotaC,1986,0.08
MLI,RotaC,1987,0.08
MLI,RotaC,1988,0.18
MLI,RotaC,1989,0.26
MLI,RotaC,1990,0.42
MLI,RotaC,1991,0.34
MLI,RotaC,1992,0.38
MLI,RotaC,1993,0.46
MLI,RotaC,1994,0.39
MLI,RotaC,1995,0.49
MLI,RotaC,1996,0.53
MLI,RotaC,1997,0.52
MLI,RotaC,1998,0.52
MLI,RotaC,1999,0.4
MLI,RotaC,2000,0.43
MLI,RotaC,2001,0.49
MLI,RotaC,2002,0.61
MLI,RotaC,2003,0.63
MLI,RotaC,2004,0.69
MLI,RotaC,2005,0.77
MLI,RotaC,2006,0.78
MLI,RotaC,2007,0.74
MLI,RotaC,2008,0.74
MLI,RotaC,2009,0.73
MLI,RotaC,2010,0.73
MLI,RotaC,2011,0.66
MLI,RotaC,2012,0.65
MLI,RotaC,2013,0.64
MMR,RotaC,1980,0.04
MMR,RotaC,1981,0.05
MMR,RotaC,1982,0.09
MMR,RotaC,1983,0.11
MMR,RotaC,1984,0.12
MMR,RotaC,1985,0.16
MMR,RotaC,1986,0.2
MMR,RotaC,1987,0.23
MMR,RotaC,1988,0.28
MMR,RotaC,1989,0.5
MMR,RotaC,1990,0.88
MMR,RotaC,1991,0.66
MMR,RotaC,1992,0.71
MMR,RotaC,1993,0.73
MMR,RotaC,1994,0.77
MMR,RotaC,1995,0.84
MMR,RotaC,1996,0.88
MMR,RotaC,1997,0.9
MMR,RotaC,1998,0.9
MMR,RotaC,1999,0.75
MMR,RotaC,2000,0.82
MMR,RotaC,2001,0.73
MMR,RotaC,2002,0.79
MMR,RotaC,2003,0.78
MMR,RotaC,2004,0.82
MMR,RotaC,2005,0.73
MMR,RotaC,2006,0.82
MMR,RotaC,2007,0.86
MMR,RotaC,2008,0.85
MMR,RotaC,2009,0.9
MMR,RotaC,2010,0.9
MMR,RotaC,2011,0.84
MMR,RotaC,2012,0.84
MMR,RotaC,2013,0.75
MMR,RotaC,2014,0.88
MMR,RotaC,2015,0.89
MMR,RotaC,2016,0.9
MMR,RotaC,2017,0.89
MMR,RotaC,2018,0.91
MMR,RotaC,2019,0.9
MMR,RotaC,2020,0.9
MMR,RotaC,2021,0.9
MMR,RotaC,2022,0.9
MMR,RotaC,2023,0.9
MMR,RotaC,2024,0.9
MMR,RotaC,2025,0.9
MMR,RotaC,2026,0.9
MMR,RotaC,2027,0.9
MMR,RotaC,2028,0.9
MMR,RotaC,2029,0.9
MMR,RotaC,2030,0.9
MMR,RotaC,2031,0.9
MMR,RotaC,2032,0.9
MMR,RotaC,2033,0.9
MMR,RotaC,2034,0.9
MMR,RotaC,2035,0.9
MMR,RotaC,2036,0.9
MMR,RotaC,2037,0.9
MMR,RotaC,2038,0.9
MMR,RotaC,2039,0.9
MMR,RotaC,2040,0.9
MMR,RotaC,2041,0.9
MMR,RotaC,2042,0.9
MMR,RotaC,2043,0.9
MMR,RotaC,2044,0.9
MMR,RotaC,2045,0.9
MMR,RotaC,2046,0.9
MMR,RotaC,2047,0.9
MMR,RotaC,2048,0.9
MMR,RotaC,2049,0.9
MMR,RotaC,2050,0.9
MNG,RotaC,1980,0.76
MNG,RotaC,1981,0.78
MNG,RotaC,1982,0.79
MNG,RotaC,1983,0.79
MNG,RotaC,1984,0.77
MNG,RotaC,1985,0.8
MNG,RotaC,1986,0.81
MNG,RotaC,1987,0.8
MNG,RotaC,1988,0.82
MNG,RotaC,1989,0.84
MNG,RotaC,1990,0.84
MNG,RotaC,1991,0.81
MNG,RotaC,1992,0.64
MNG,RotaC,1993,0.79
MNG,RotaC,1994,0.78
MNG,RotaC,1995,0.88
MNG,RotaC,1996,0.9
MNG,RotaC,1997,0.92
MNG,RotaC,1998,0.94
MNG,RotaC,1999,0.94
MNG,RotaC,2000,0.94
MNG,RotaC,2001,0.95
MNG,RotaC,2002,0.98
MNG,RotaC,2003,0.98
MNG,RotaC,2004,0.99
MNG,RotaC,2005,0.99
MNG,RotaC,2006,0.99
MNG,RotaC,2007,0.95
MNG,RotaC,2008,0.96
MNG,RotaC,2009,0.95
MNG,RotaC,2010,0.96
MNG,RotaC,2011,0.99
MNG,RotaC,2012,0.99
MNG,RotaC,2013,0.98
MNG,RotaC,2014,0.99
MNG,RotaC,2015,0.99
MNG,RotaC,2016,0.99
MNG,RotaC,2017,0.99
MNG,RotaC,2018,0.99
MNG,RotaC,2019,0.98
MNG,RotaC,2020,0.98
MNG,RotaC,2021,0.98
MNG,RotaC,2022,0.98
MNG,RotaC,2023,0.98
MNG,RotaC,2024,0.98
MNG,RotaC,2025,0.98
MNG,RotaC,2026,0.98
MNG,RotaC,2027,0.98
MNG,RotaC,2028,0.98
MNG,RotaC,2029,0.98
MNG,RotaC,2030,0.98
MNG,RotaC,2031,0.98
MNG,RotaC,2032,0.98
MNG,RotaC,2033,0.98
MNG,RotaC,2034,0.98
MNG,RotaC,2035,0.98
MNG,RotaC,2036,0.98
MNG,RotaC,2037,0.98
MNG,RotaC,2038,0.98
MNG,RotaC,2039,0.98
MNG,RotaC,2040,0.98
MNG,RotaC,2041,0.98
MNG,RotaC,2042,0.98
MNG,RotaC,2043,0.98
MNG,RotaC,2044,0.98
MNG,RotaC,2045,0.98
MNG,RotaC,2046,0.98
MNG,RotaC,2047,0.98
MNG,RotaC,2048,0.98
MNG,RotaC,2049,0.98
MNG,RotaC,2050,0.98
MOZ,RotaC,2015,0.17
MOZ,RotaC,2016,0.7
MOZ,RotaC,2017,0.8
MOZ,RotaC,2018,0.8
MOZ,RotaC,2019,0.88
MOZ,RotaC,2020,0.89
MOZ,RotaC,2021,0.9
MOZ,RotaC,2022,0.91
MOZ,RotaC,2023,0.92
MOZ,RotaC,2024,0.93
MOZ,RotaC,2025,0.94
MOZ,RotaC,2026,0.95
MOZ,RotaC,2027,0.95
MOZ,RotaC,2028,0.95
MOZ,RotaC,2029,0.95
MOZ,RotaC,2030,0.95
MOZ,RotaC,2031,0.95
MOZ,RotaC,2032,0.95
MOZ,RotaC,2033,0.95
MOZ,RotaC,2034,0.95
MOZ,RotaC,2035,0.95
MOZ,RotaC,2036,0.95
MOZ,RotaC,2037,0.95
MOZ,RotaC,2038,0.95
MOZ,RotaC,2039,0.95
MOZ,RotaC,2040,0.95
MOZ,RotaC,2041,0.95
MOZ,RotaC,2042,0.95
MOZ,RotaC,2043,0.95
MOZ,RotaC,2044,0.95
MOZ,RotaC,2045,0.95
MOZ,RotaC,2046,0.95
MOZ,RotaC,2047,0.95
MOZ,RotaC,2048,0.95
MOZ,RotaC,2049,0.95
MOZ,RotaC,2050,0.95
MOZ,RotaC,1980,null
MOZ,RotaC,1981,0.56
MOZ,RotaC,1982,0.43
MOZ,RotaC,1983,0.38
MOZ,RotaC,1984,0.32
MOZ,RotaC,1985,0.29
MOZ,RotaC,1986,0.32
MOZ,RotaC,1987,0.39
MOZ,RotaC,1988,0.38
MOZ,RotaC,1989,0.47
MOZ,RotaC,1990,0.46
MOZ,RotaC,1991,0.46
MOZ,RotaC,1992,0.5
MOZ,RotaC,1993,0.49
MOZ,RotaC,1994,0.55
MOZ,RotaC,1995,0.57
MOZ,RotaC,1996,0.6
MOZ,RotaC,1997,0.62
MOZ,RotaC,1998,0.65
MOZ,RotaC,1999,0.68
MOZ,RotaC,2000,0.7
MOZ,RotaC,2001,0.73
MOZ,RotaC,2002,0.76
MOZ,RotaC,2003,0.85
MOZ,RotaC,2004,0.83
MOZ,RotaC,2005,0.8
MOZ,RotaC,2006,0.78
MOZ,RotaC,2007,0.75
MOZ,RotaC,2008,0.75
MOZ,RotaC,2009,0.74
MOZ,RotaC,2010,0.74
MOZ,RotaC,2011,0.78
MOZ,RotaC,2012,0.81
MOZ,RotaC,2013,0.85
MOZ,RotaC,2014,0.88
MRT,RotaC,2014,0.05
MRT,RotaC,2015,0.56
MRT,RotaC,2016,0.73
MRT,RotaC,2017,0.76
MRT,RotaC,2018,0.76
MRT,RotaC,2019,0.76
MRT,RotaC,2020,0.77
MRT,RotaC,2021,0.78
MRT,RotaC,2022,0.79
MRT,RotaC,2023,0.8
MRT,RotaC,2024,0.81
MRT,RotaC,2025,0.82
MRT,RotaC,2026,0.83
MRT,RotaC,2027,0.84
MRT,RotaC,2028,0.85
MRT,RotaC,2029,0.86
MRT,RotaC,2030,0.87
MRT,RotaC,2031,0.88
MRT,RotaC,2032,0.89
MRT,RotaC,2033,0.9
MRT,RotaC,2034,0.91
MRT,RotaC,2035,0.92
MRT,RotaC,2036,0.93
MRT,RotaC,2037,0.94
MRT,RotaC,2038,0.95
MRT,RotaC,2039,0.95
MRT,RotaC,2040,0.95
MRT,RotaC,2041,0.95
MRT,RotaC,2042,0.95
MRT,RotaC,2043,0.95
MRT,RotaC,2044,0.95
MRT,RotaC,2045,0.95
MRT,RotaC,2046,0.95
MRT,RotaC,2047,0.95
MRT,RotaC,2048,0.95
MRT,RotaC,2049,0.95
MRT,RotaC,2050,0.95
MRT,RotaC,1980,null
MRT,RotaC,1981,0.18
MRT,RotaC,1982,0.2
MRT,RotaC,1983,0.2
MRT,RotaC,1984,0.21
MRT,RotaC,1985,0.27
MRT,RotaC,1986,0.32
MRT,RotaC,1987,0.3
MRT,RotaC,1988,0.28
MRT,RotaC,1989,0.28
MRT,RotaC,1990,0.33
MRT,RotaC,1991,0.29
MRT,RotaC,1992,0.39
MRT,RotaC,1993,0.44
MRT,RotaC,1994,0.5
MRT,RotaC,1995,0.55
MRT,RotaC,1996,0.5
MRT,RotaC,1997,0.28
MRT,RotaC,1998,0.16
MRT,RotaC,1999,0.53
MRT,RotaC,2000,0.51
MRT,RotaC,2001,0.75
MRT,RotaC,2002,0.89
MRT,RotaC,2003,0.76
MRT,RotaC,2004,0.7
MRT,RotaC,2005,0.71
MRT,RotaC,2006,0.68
MRT,RotaC,2007,0.75
MRT,RotaC,2008,0.74
MRT,RotaC,2009,0.64
MRT,RotaC,2010,0.64
MRT,RotaC,2011,0.75
MRT,RotaC,2012,0.8
MRT,RotaC,2013,0.8
MWI,RotaC,2012,0.07
MWI,RotaC,2013,0.81
MWI,RotaC,2016,0.81
MWI,RotaC,2014,0.83
MWI,RotaC,2015,0.84
MWI,RotaC,2017,0.85
MWI,RotaC,2018,0.9
MWI,RotaC,2019,0.92
MWI,RotaC,2020,0.93
MWI,RotaC,2021,0.94
MWI,RotaC,2022,0.95
MWI,RotaC,2023,0.95
MWI,RotaC,2024,0.95
MWI,RotaC,2025,0.95
MWI,RotaC,2026,0.95
MWI,RotaC,2027,0.95
MWI,RotaC,2028,0.95
MWI,RotaC,2029,0.95
MWI,RotaC,2030,0.95
MWI,RotaC,2031,0.95
MWI,RotaC,2032,0.95
MWI,RotaC,2033,0.95
MWI,RotaC,2034,0.95
MWI,RotaC,2035,0.95
MWI,RotaC,2036,0.95
MWI,RotaC,2037,0.95
MWI,RotaC,2038,0.95
MWI,RotaC,2039,0.95
MWI,RotaC,2040,0.95
MWI,RotaC,2041,0.95
MWI,RotaC,2042,0.95
MWI,RotaC,2043,0.95
MWI,RotaC,2044,0.95
MWI,RotaC,2045,0.95
MWI,RotaC,2046,0.95
MWI,RotaC,2047,0.95
MWI,RotaC,2048,0.95
MWI,RotaC,2049,0.95
MWI,RotaC,2050,0.95
MWI,RotaC,1980,0.58
MWI,RotaC,1981,0.66
MWI,RotaC,1982,0.64
MWI,RotaC,1983,0.63
MWI,RotaC,1984,0.58
MWI,RotaC,1985,0.55
MWI,RotaC,1986,0.57
MWI,RotaC,1987,0.78
MWI,RotaC,1988,0.82
MWI,RotaC,1989,0.87
MWI,RotaC,1990,0.87
MWI,RotaC,1991,0.87
MWI,RotaC,1992,0.87
MWI,RotaC,1993,0.91
MWI,RotaC,1994,0.82
MWI,RotaC,1995,0.89
MWI,RotaC,1996,0.9
MWI,RotaC,1997,0.95
MWI,RotaC,1998,0.96
MWI,RotaC,1999,0.85
MWI,RotaC,2000,0.75
MWI,RotaC,2001,0.9
MWI,RotaC,2002,0.64
MWI,RotaC,2003,0.84
MWI,RotaC,2004,0.89
MWI,RotaC,2005,0.93
MWI,RotaC,2006,0.99
MWI,RotaC,2007,0.87
MWI,RotaC,2008,0.91
MWI,RotaC,2009,0.93
MWI,RotaC,2010,0.93
MWI,RotaC,2011,0.97
NER,RotaC,2014,0.19
NER,RotaC,2015,0.47
NER,RotaC,2019,0.78
NER,RotaC,2018,0.79
NER,RotaC,2020,0.79
NER,RotaC,2016,0.8
NER,RotaC,2021,0.8
NER,RotaC,2022,0.81
NER,RotaC,2023,0.82
NER,RotaC,2024,0.83
NER,RotaC,2025,0.84
NER,RotaC,2017,0.85
NER,RotaC,2026,0.85
NER,RotaC,2027,0.86
NER,RotaC,2028,0.87
NER,RotaC,2029,0.88
NER,RotaC,2030,0.89
NER,RotaC,2031,0.9
NER,RotaC,2032,0.91
NER,RotaC,2033,0.92
NER,RotaC,2034,0.93
NER,RotaC,2035,0.94
NER,RotaC,2036,0.95
NER,RotaC,2037,0.95
NER,RotaC,2038,0.95
NER,RotaC,2039,0.95
NER,RotaC,2040,0.95
NER,RotaC,2041,0.95
NER,RotaC,2042,0.95
NER,RotaC,2043,0.95
NER,RotaC,2044,0.95
NER,RotaC,2045,0.95
NER,RotaC,2046,0.95
NER,RotaC,2047,0.95
NER,RotaC,2048,0.95
NER,RotaC,2049,0.95
NER,RotaC,2050,0.95
NER,RotaC,1980,null
NER,RotaC,1981,0.06
NER,RotaC,1982,0.06
NER,RotaC,1983,0.05
NER,RotaC,1984,0.05
NER,RotaC,1985,0.04
NER,RotaC,1986,0.05
NER,RotaC,1987,0.07
NER,RotaC,1988,0.09
NER,RotaC,1989,0.13
NER,RotaC,1990,0.22
NER,RotaC,1991,0.19
NER,RotaC,1992,0.2
NER,RotaC,1993,0.2
NER,RotaC,1994,0.2
NER,RotaC,1995,0.23
NER,RotaC,1996,0.23
NER,RotaC,1997,0.25
NER,RotaC,1998,0.29
NER,RotaC,1999,0.32
NER,RotaC,2000,0.34
NER,RotaC,2001,0.36
NER,RotaC,2002,0.39
NER,RotaC,2003,0.41
NER,RotaC,2004,0.43
NER,RotaC,2005,0.45
NER,RotaC,2006,0.51
NER,RotaC,2007,0.57
NER,RotaC,2008,0.67
NER,RotaC,2009,0.71
NER,RotaC,2010,0.7
NER,RotaC,2011,0.75
NER,RotaC,2012,0.71
NER,RotaC,2013,0.73
NGA,RotaC,1980,null
NGA,RotaC,1981,null
NGA,RotaC,1982,null
NGA,RotaC,1983,null
NGA,RotaC,1984,0.09
NGA,RotaC,1985,0.16
NGA,RotaC,1986,0.22
NGA,RotaC,1987,0.29
NGA,RotaC,1988,0.36
NGA,RotaC,1989,0.47
NGA,RotaC,1990,0.56
NGA,RotaC,1991,0.39
NGA,RotaC,1992,0.43
NGA,RotaC,1993,0.29
NGA,RotaC,1994,0.44
NGA,RotaC,1995,0.34
NGA,RotaC,1996,0.26
NGA,RotaC,1997,0.21
NGA,RotaC,1998,0.32
NGA,RotaC,1999,0.31
NGA,RotaC,2000,0.29
NGA,RotaC,2001,0.27
NGA,RotaC,2002,0.25
NGA,RotaC,2003,0.29
NGA,RotaC,2004,0.33
NGA,RotaC,2005,0.36
NGA,RotaC,2006,0.4
NGA,RotaC,2007,0.42
NGA,RotaC,2008,0.53
NGA,RotaC,2009,0.63
NGA,RotaC,2010,0.54
NGA,RotaC,2011,0.48
NGA,RotaC,2012,0.42
NGA,RotaC,2013,0.43
NGA,RotaC,2014,0.43
NGA,RotaC,2015,0.42
NGA,RotaC,2016,0.53
NGA,RotaC,2017,0.55
NGA,RotaC,2018,0.56
NGA,RotaC,2019,0.57
NGA,RotaC,2020,0.58
NGA,RotaC,2021,0.59
NGA,RotaC,2022,0.6
NGA,RotaC,2023,0.61
NGA,RotaC,2024,0.62
NGA,RotaC,2025,0.63
NGA,RotaC,2026,0.64
NGA,RotaC,2027,0.65
NGA,RotaC,2028,0.66
NGA,RotaC,2029,0.67
NGA,RotaC,2030,0.68
NGA,RotaC,2031,0.69
NGA,RotaC,2032,0.7
NGA,RotaC,2033,0.71
NGA,RotaC,2034,0.72
NGA,RotaC,2035,0.73
NGA,RotaC,2036,0.74
NGA,RotaC,2037,0.75
NGA,RotaC,2038,0.76
NGA,RotaC,2039,0.77
NGA,RotaC,2040,0.78
NGA,RotaC,2041,0.79
NGA,RotaC,2042,0.8
NGA,RotaC,2043,0.81
NGA,RotaC,2044,0.82
NGA,RotaC,2045,0.83
NGA,RotaC,2046,0.84
NGA,RotaC,2047,0.85
NGA,RotaC,2048,0.86
NGA,RotaC,2049,0.87
NGA,RotaC,2050,0.88
NIC,RotaC,2007,0.66
NIC,RotaC,2008,0.89
NIC,RotaC,2009,0.94
NIC,RotaC,2010,0.98
NIC,RotaC,2011,0.98
NIC,RotaC,2012,0.98
NIC,RotaC,2013,0.98
NIC,RotaC,2014,0.98
NIC,RotaC,2015,0.98
NIC,RotaC,2016,0.98
NIC,RotaC,2017,0.98
NIC,RotaC,2018,0.98
NIC,RotaC,2019,0.98
NIC,RotaC,2020,0.98
NIC,RotaC,2021,0.98
NIC,RotaC,2022,0.98
NIC,RotaC,2023,0.98
NIC,RotaC,2024,0.98
NIC,RotaC,2025,0.98
NIC,RotaC,2026,0.98
NIC,RotaC,2027,0.98
NIC,RotaC,2028,0.98
NIC,RotaC,2029,0.98
NIC,RotaC,2030,0.98
NIC,RotaC,2031,0.98
NIC,RotaC,2032,0.98
NIC,RotaC,2033,0.98
NIC,RotaC,2034,0.98
NIC,RotaC,2035,0.98
NIC,RotaC,2036,0.98
NIC,RotaC,2037,0.98
NIC,RotaC,2038,0.98
NIC,RotaC,2039,0.98
NIC,RotaC,2040,0.98
NIC,RotaC,2041,0.98
NIC,RotaC,2042,0.98
NIC,RotaC,2043,0.98
NIC,RotaC,2044,0.98
NIC,RotaC,2045,0.98
NIC,RotaC,2046,0.98
NIC,RotaC,2047,0.98
NIC,RotaC,2048,0.98
NIC,RotaC,2049,0.98
NIC,RotaC,2050,0.98
NIC,RotaC,1980,0.16
NIC,RotaC,1981,0.23
NIC,RotaC,1982,0.27
NIC,RotaC,1983,0.24
NIC,RotaC,1984,0.33
NIC,RotaC,1985,0.39
NIC,RotaC,1986,0.45
NIC,RotaC,1987,0.51
NIC,RotaC,1988,0.47
NIC,RotaC,1989,0.68
NIC,RotaC,1990,0.7
NIC,RotaC,1991,0.75
NIC,RotaC,1992,0.81
NIC,RotaC,1993,0.81
NIC,RotaC,1994,0.81
NIC,RotaC,1995,0.8
NIC,RotaC,1996,0.8
NIC,RotaC,1997,0.8
NIC,RotaC,1998,0.73
NIC,RotaC,1999,0.79
NIC,RotaC,2000,0.83
NIC,RotaC,2001,0.87
NIC,RotaC,2002,0.85
NIC,RotaC,2003,0.86
NIC,RotaC,2004,0.79
NIC,RotaC,2005,0.86
NIC,RotaC,2006,0.88
NPL,RotaC,1980,0.08
NPL,RotaC,1981,0.16
NPL,RotaC,1982,0.18
NPL,RotaC,1983,0.23
NPL,RotaC,1984,0.27
NPL,RotaC,1985,0.32
NPL,RotaC,1986,0.38
NPL,RotaC,1987,0.46
NPL,RotaC,1988,0.45
NPL,RotaC,1989,0.44
NPL,RotaC,1990,0.43
NPL,RotaC,1991,0.46
NPL,RotaC,1992,0.49
NPL,RotaC,1993,0.51
NPL,RotaC,1994,0.54
NPL,RotaC,1995,0.54
NPL,RotaC,1996,0.65
NPL,RotaC,1997,0.78
NPL,RotaC,1998,0.71
NPL,RotaC,1999,0.65
NPL,RotaC,2000,0.74
NPL,RotaC,2001,0.72
NPL,RotaC,2002,0.72
NPL,RotaC,2003,0.78
NPL,RotaC,2004,0.8
